date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-28 21:00:00,CBCNews,,16,24,21,"Health officials are ""confident"" the first case of novel coronavirus has been found in B.C. https://www.cbc.ca/1.5442971",,,,1222263076990287872,https://twitter.com/CBCNews/status/1222263076990287872
2020-01-28 14:35:06,ABC,,12,107,138,"LATEST: The death toll from the novel coronavirus continues to climb in China as the outbreak spreads, with at least 106 people dead and over 4,500 confirmed cases. ",,,,1222166213075374082,https://twitter.com/ABC/status/1222166213075374082
2020-01-28 09:56:12,ABC,,34,52,102,"The U.S. government is chartering a flight out of Wuhan, China -- the city at the center of the novel coronavirus outbreak -- for U.S. personnel, their families and some U.S. citizens on Wednesday. ",,,,1222096026397552647,https://twitter.com/ABC/status/1222096026397552647
2020-01-28 08:04:30,CNN,,33,126,266,"A student from China, who is currently part of an exchange program at William Penn Charter School in Philadelphia, is being tested for the novel coronavirus, a health official has said ",,,,1222067915228360704,https://twitter.com/CNN/status/1222067915228360704
2020-01-28 04:10:09,ndtv,,3,9,29,"Three persons under observation at isolation ward of Delhi's RML hospital for possible exposure to novel #coronavirus: officials (PTI)",,,#coronavirus,1222008939509731329,https://twitter.com/ndtv/status/1222008939509731329
2020-01-28 00:34:28,ABC,,42,93,112,"The U.S. government is chartering a flight out of Wuhan, China -- the city at the center of the novel coronavirus outbreak -- for U.S. personnel, their families and some U.S. citizens on Wednesday. https://abcn.ws/2RusuUx",,,,1221954662242422785,https://twitter.com/ABC/status/1221954662242422785
2020-01-27 23:02:36,CNN,,17,92,213,"The Canadian government has issued a travel advisory urging citizens to avoid all travel to the Hubei Province of China to limit the spread of a novel coronavirus. The advisory specifically names the cities of Wuhan, Huanggang and Ezhou. ",,,,1221931542144081923,https://twitter.com/CNN/status/1221931542144081923
2020-01-27 20:22:59,CNN,,21,117,232,"JUST IN: The US State Department has raised its travel advisory for China, advising Americans to reconsider travel to the country due to novel coronavirus ",,,,1221891374011887617,https://twitter.com/CNN/status/1221891374011887617
2020-01-27 06:20:02,nytimes,,31,182,345,"The United States has confirmed a third case of the novel coronavirus, after a traveler from China tested positive for the disease in Orange County, California ",,,,1221679237092036609,https://twitter.com/nytimes/status/1221679237092036609
2020-01-26 19:01:00,ABC,,43,196,277,"LATEST: The fourth confirmed case of the novel coronavirus in the U.S. has been reported in Los Angeles County, the Los Angeles County Department of Public Health said. ",,,,1221508352733261825,https://twitter.com/ABC/status/1221508352733261825
2020-01-25 10:35:52,ndtv,,1,2,19,"#NewsAlert | 7 central teams to visit states and designated airports to review preparedness for control of novel #coronavirus: Health Ministry (PTI) #CoronavirusOutbreak #ChinaVirus",,,#NewsAlert #coronavirus #CoronavirusOutbreak #ChinaVirus,1221018846032588802,https://twitter.com/ndtv/status/1221018846032588802
2020-01-25 10:33:26,ndtv,,1,2,19,"Health Ministry says it has operationalised a 24x7 call centre to monitor and answer queries regarding novel #coronavirus: news agency PTI #CoronavirusOutbreak #ChinaVirus",,,#coronavirus #CoronavirusOutbreak #ChinaVirus,1221018229826445312,https://twitter.com/ndtv/status/1221018229826445312
2020-01-25 10:32:43,ndtv,,8,20,99,"#NewsAlert | Health Minister Harsh Vardhan reviews preparedness for prevention, management of novel #coronavirus: news agency PTI 11 across 4 Indian cities have been kept under observation after they returned from China and showed mild symptoms of the new #coronavirus.",,,#NewsAlert #coronavirus #coronavirus,1221018051069374464,https://twitter.com/ndtv/status/1221018051069374464
2020-01-28 17:38:59,XHNews,,13,88,175,"The novel #coronavirus outbreak may reach its peak in one week or around 10 days, says Zhong Nanshan, a renowned Chinese respiratory expert. #pneumonia",,,#coronavirus #pneumonia,1222212486323228673,https://twitter.com/XHNews/status/1222212486323228673
2020-01-28 14:01:06,XHNews,,0,26,53,"Germany confirms first novel coronavirus case http://xhne.ws/RgU1E",,,,1222157655088750599,https://twitter.com/XHNews/status/1222157655088750599
2020-01-28 13:37:49,XHNews,,13,56,172,"China has full confidence and capability to win battle against novel #coronavirus: Xi http://xhne.ws/uCnDK",,,#coronavirus,1222151797931900930,https://twitter.com/XHNews/status/1222151797931900930
2020-01-28 13:13:22,XHNews,,34,251,549,"China fast-tracks novel coronavirus vaccine development, samples will take no more than 40 days to manufacture http://xhne.ws/kkhWW",,,,1222145643231240194,https://twitter.com/XHNews/status/1222145643231240194
2020-01-28 13:03:12,XHNews,,7,34,73,"Novel #coronavirus fatality rate expected to drop: renowned Chinese expert Zhong Nanshan http://xhne.ws/nQxYl",,,#coronavirus,1222143084433158144,https://twitter.com/XHNews/status/1222143084433158144
2020-01-28 12:17:50,XHNews,,12,90,133,"Novel #coronavirus outbreak may reach its peak in one week or 10 days: expert http://xhne.ws/5x0b1",,,#coronavirus,1222131667722211329,https://twitter.com/XHNews/status/1222131667722211329
2020-01-28 11:30:37,XHNews,,26,223,508,"Nurses have their long hair cut short before heading to Wuhan to join the fight against the novel #coronavirus outbreak. #pneumonia",,,#coronavirus #pneumonia,1222119784969658368,https://twitter.com/XHNews/status/1222119784969658368
2020-01-28 11:15:15,Reuters,,3,45,47,"From @ReutersGraphics: Tracking China’s novel coronavirus https://reut.rs/2O7dCt4 by @GurmanBhatia @catecadell",,@ReutersGraphics @GurmanBhatia @catecadell,,1222115919322845184,https://twitter.com/Reuters/status/1222115919322845184
2020-01-28 09:22:21,XHNews,,6,53,92,"Chinese researchers select 30 drug candidates which may have therapeutic effects on novel coronavirus http://xhne.ws/yOAse",,,,1222087507262812160,https://twitter.com/XHNews/status/1222087507262812160
2020-01-28 09:13:31,XHNews,,1,21,45,"""We are working 24/7 to support China and its people during this difficult time."" Multiple countries and international organizations express support for China while measures are stepped up to prevent the spread of the novel #coronavirus http://xhne.ws/vi05Y",,,#coronavirus,1222085283270864897,https://twitter.com/XHNews/status/1222085283270864897
2020-01-28 09:12:25,XHNews,,9,49,125,"With construction of two makeshift hospitals soon to be completed, #Wuhan will have 10,000 hospital beds for novel coronavirus patients: official http://xhne.ws/6Bgxc",,,#Wuhan,1222085008338444288,https://twitter.com/XHNews/status/1222085008338444288
2020-01-28 07:35:05,XHNews,,8,175,316,"Leishenshan Hospital, the 2nd makeshift hospital to treat #pneumonia patients infected with the novel #coronavirus is being built in central China's Wuhan ",,,#pneumonia #coronavirus,1222060513380704256,https://twitter.com/XHNews/status/1222060513380704256
2020-01-28 07:30:34,XHNews,,5,31,122,"10-year-old pupil Han Mingzhe says the most remarkable person in his mind is his dad, a doctor who is fighting the novel coronavirus outbreak at the frontline ",,,,1222059377210941441,https://twitter.com/XHNews/status/1222059377210941441
2020-01-28 07:27:02,XHNews,,3,94,183,"China is making all-out efforts to contain the spread of the novel coronavirus, especially in Wuhan in central Hubei Province, the main battlefield ",,,,1222058485073969152,https://twitter.com/XHNews/status/1222058485073969152
2020-01-28 07:09:56,XHNews,,7,18,34,"Check out this special edition on the official app of Xinhua to see #WhatPresidentXiSays on the battle against the novel coronavirus epidemic ",,,#WhatPresidentXiSays,1222054182632542209,https://twitter.com/XHNews/status/1222054182632542209
2020-01-28 06:34:00,XHNews,,4,48,60,"#DailyChinaBriefing on Jan. 28: 1. 4,515 cases of new coronavirus pneumonia confirmed in China http://xhne.ws/MHKqf 2. Chinese premier in Wuhan, demands all-out efforts http://xhne.ws/xm5rN 3. UN appreciates China's effort against novel coronavirus http://xhne.ws/IqNrV",,,#DailyChinaBriefing,1222045140996497408,https://twitter.com/XHNews/status/1222045140996497408
2020-01-28 06:16:48,XHNews,,7,68,148,"China sends nearly 6,000 medics to Hubei in novel coronavirus fight http://xhne.ws/1THnl",,,,1222040813389086720,https://twitter.com/XHNews/status/1222040813389086720
2020-01-28 06:05:14,XHNews,,4,19,62,"Together, we can build a new Great Wall. Round-the-clock production and transportation of protective materials is underway in many areas of China to help fight the outbreak of pneumonia caused by novel coronavirus http://xhne.ws/sT2vt",,,,1222037901971730432,https://twitter.com/XHNews/status/1222037901971730432
2020-01-28 02:01:24,XHNews,,3,57,55,"China's Hubei Province reports 1,291 new confirmed cases of pneumonia caused by the novel coronavirus (2019-nCoV) and 24 new deaths http://xhne.ws/EQtRV",,,,1221976539581091841,https://twitter.com/XHNews/status/1221976539581091841
2020-01-28 01:51:51,XHNews,,1,33,55,"China postpones school semester amid novel coronavirus outbreak http://xhne.ws/88efV",,,,1221974136257499137,https://twitter.com/XHNews/status/1221974136257499137
2020-01-28 00:22:41,XHNews,,62,260,779,"Bruised face, soaked in sweat... Chinese medical staff are going all out to fight the novel #coronavirus outbreak. #pneumonia",,,#coronavirus #pneumonia,1221951696135512066,https://twitter.com/XHNews/status/1221951696135512066
2020-01-27 23:41:23,XHNews,,4,13,28,"Guterres says @UN appreciates China's effort to battle against novel #coronavirus and has full confidence in China's ability of controlling the outbreak http://xhne.ws/IqNrV",,@UN,#coronavirus,1221941302041989121,https://twitter.com/XHNews/status/1221941302041989121
2020-01-27 14:54:31,XHNews,,10,23,60,"Chinese Premier Li Keqiang calls for speeding up construction of a makeshift hospital for treating patients infected with the novel coronavirus in his inspection to Wuhan http://xhne.ws/2CWlo",,,,1221808712656080898,https://twitter.com/XHNews/status/1221808712656080898
2020-01-27 14:53:59,XHNews,,4,33,81,"Entrusted by Xi Jinping, Premier Li Keqiang arrived in Wuhan to inspect and direct the novel coronavirus control work. Read more : http://xhne.ws/0dVXT",,,,1221808577825902597,https://twitter.com/XHNews/status/1221808577825902597
2020-01-27 13:09:21,XHNews,,28,291,533,"Amid a novel #coronavirus outbreak, robots are deployed to deliver meals to travelers in isolation at a hotel in Hangzhou, China. #pneumonia",,,#coronavirus #pneumonia,1221782244525858819,https://twitter.com/XHNews/status/1221782244525858819
2020-01-27 13:06:50,XHNews,,9,30,82,"President Xi Jinping says that China must rely on people to win battle against novel coronavirus epidemic http://xhne.ws/px1ms",,,,1221781612515426304,https://twitter.com/XHNews/status/1221781612515426304
2020-01-27 09:43:37,XHNews,,11,22,76,"Entrusted by Xi Jinping, Premier Li Keqiang on Monday arrived in Wuhan, central China's Hubei, to inspect and direct the efforts for the prevention and control of the novel coronavirus outbreak http://xhne.ws/A02aG",,,,1221730470007922688,https://twitter.com/XHNews/status/1221730470007922688
2020-01-27 08:57:34,XHNews,,4,16,41,"Chinese health authorities stressed all-around community-based efforts to prevent and control the spread of pneumonia caused by the novel coronavirus http://xhne.ws/e9VRJ",,,,1221718881305350144,https://twitter.com/XHNews/status/1221718881305350144
2020-01-27 07:40:31,XHNews,,17,150,241,"2,744 cases of pneumonia caused by the novel coronavirus have been confirmed in China. The government has been taking a series of measures to further curb the spread of the epidemic ",,,,1221699492417875970,https://twitter.com/XHNews/status/1221699492417875970
2020-01-27 07:37:16,XHNews,,5,28,48,"Amid a novel coronavirus outbreak, a nurse in China's Wuhan speaks of his experience at the ICU ward #coronavirus #pneumonia",,,#coronavirus #pneumonia,1221698674260168705,https://twitter.com/XHNews/status/1221698674260168705
2020-01-27 07:27:02,XHNews,,3,28,52,"Chief of the World Health Organization @WHO Tedros Adhanom Ghebreyesus is leaving for China on the novel #coronavirus outbreak. To prevent infection, WHO advises frequent cleaning of hands w/ alcohol-based hand rub or soap&amp;water. For more advice: http://xhne.ws/Ellde",,@WHO,#coronavirus,1221696097355206658,https://twitter.com/XHNews/status/1221696097355206658
2020-01-27 07:26:01,XHNews,,14,80,287,"A young man in east China's Zhejiang has handed out 30,000 face masks for free to help curb the spread of pneumonia caused by the novel coronavirus which has killed at least 80 across the country ",,,,1221695841158803456,https://twitter.com/XHNews/status/1221695841158803456
2020-01-27 03:44:01,XHNews,,18,99,128,"China announced 2,744 confirmed cases of pneumonia caused by the novel coronavirus and 80 deaths as of Sunday, while 51 people had recovered and there were currently 5,794 suspected cases http://xhne.ws/lk3OE",,,,1221639974996582401,https://twitter.com/XHNews/status/1221639974996582401
2020-01-27 03:12:55,XHNews,,4,26,65,"Mount Lushan, a UNESCO world heritage site in east China's Jiangxi, is temporarily closed in response to the novel coronavirus outbreak http://xhne.ws/WtMJP",,,,1221632149578829825,https://twitter.com/XHNews/status/1221632149578829825
2020-01-27 03:11:11,XHNews,,0,45,73,"China's Lunar New Year holiday will be extended to Feb. 2 to contain the novel coronavirus outbreak. The holiday was originally to end on Jan. 30 http://xhne.ws/r7RRN",,,,1221631712272244736,https://twitter.com/XHNews/status/1221631712272244736
2020-01-27 02:53:31,XHNews,,11,109,144,"Chinese experts isolate the novel coronavirus in the environmental samples of a seafood market in Wuhan, which indicates that the virus stems from wild animals on sale at the market http://xhne.ws/1sGDy",,,,1221627267190751233,https://twitter.com/XHNews/status/1221627267190751233
2020-01-26 13:30:43,XHNews,,9,32,60,"Screening measures have been stepped up at multiple international airports to prevent spread of the novel #coronavirus http://xhne.ws/lRU3a",,,#coronavirus,1221425233980198912,https://twitter.com/XHNews/status/1221425233980198912
2020-01-26 13:00:37,XHNews,,8,58,79,"Chinese researchers publish early findings about novel #coronavirus. Here are what you need to know about the disease http://xhne.ws/Hc1xC",,,#coronavirus,1221417661046849538,https://twitter.com/XHNews/status/1221417661046849538
2020-01-26 12:51:27,XHNews,,8,122,251,"Three teams of military medics are flown in to help fight the novel #coronavirus outbreak in Wuhan. #pneumonia",,,#coronavirus #pneumonia,1221415354074849280,https://twitter.com/XHNews/status/1221415354074849280
2020-01-26 10:12:36,XHNews,,6,26,64,"China is at a crucial time to prevent and control the novel coronavirus outbreak, a senior health official said Sunday http://xhne.ws/Yj24I",,,,1221375375822991360,https://twitter.com/XHNews/status/1221375375822991360
2020-01-26 08:40:39,XHNews,,7,46,137,"China will send additional 12 teams of more than 1,600 medical staff to areas hit hard by the novel coronavirus outbreak in Hubei Province, a senior health official said Sunday http://xhne.ws/HauZN",,,,1221352237945032704,https://twitter.com/XHNews/status/1221352237945032704
2020-01-26 08:04:59,XHNews,,5,43,78,"China said on Sunday that it is keeping close communication with the World Health Organization (WHO) and relevant countries on pneumonia caused by a novel coronavirus (2019-nCoV) http://xhne.ws/cXbF1",,,,1221343260595163137,https://twitter.com/XHNews/status/1221343260595163137
2020-01-26 07:20:07,XHNews,,8,58,104,"30 provincial-level regions in China have activated a top-level emergency response to rein in the outbreak of #pneumonia associated with a novel #coronavirus ",,,#pneumonia #coronavirus,1221331970162077696,https://twitter.com/XHNews/status/1221331970162077696
2020-01-26 06:59:02,XHNews,,18,131,294,"The Chinese Center for Disease Control and Prevention (CDC) has started developing vaccines against the novel coronavirus (2019-nCoV) ",,,,1221326661930622976,https://twitter.com/XHNews/status/1221326661930622976
2020-01-26 05:47:44,XHNews,,5,61,133,"China said materials donated from overseas to fight pneumonia caused by the novel coronavirus (2019-nCoV) will get fast-track clearance at customs http://xhne.ws/803NI",,,,1221308722024198144,https://twitter.com/XHNews/status/1221308722024198144
2020-01-26 03:18:11,XHNews,,13,82,100,"Central China's Hubei Province reported 323 new confirmed cases of pneumonia caused by the novel coronavirus (2019-nCoV) and 13 new deaths on Saturday, the provincial health authorities said Sunday http://xhne.ws/cTe3G",,,,1221271086370783232,https://twitter.com/XHNews/status/1221271086370783232
2020-01-26 02:39:57,XHNews,,6,29,63,"Thirty provincial-level regions reporting cases of novel coronavirus in China have activated first-level emergency response to contain the spread of the viral pneumonia http://xhne.ws/9Q0rX",,,,1221261464864002050,https://twitter.com/XHNews/status/1221261464864002050
2020-01-26 01:12:35,XHNews,,11,133,117,"Chinese health authorities announced Sunday that 1,975 confirmed cases of pneumonia caused by the novel coronavirus (2019-nCoV), including 324 in critical conditions, had been reported in the country by the end of Saturday http://xhne.ws/iht9c",,,,1221239478108545025,https://twitter.com/XHNews/status/1221239478108545025
2020-01-25 16:08:32,XHNews,,7,26,62,"Check out this special edition on the official app of Xinhua to see #WhatPresidentXiSays on the prevention and control of the outbreak of pneumonia caused by the novel coronavirus. ",,,#WhatPresidentXiSays,1221102562234990594,https://twitter.com/XHNews/status/1221102562234990594
2020-01-25 14:25:41,XHNews,,13,82,146,"Xi orders Party committees and governments at all levels take novel coronavirus outbreak prevention and control as the top priority of their work http://xhne.ws/F6LdF",,,,1221076677792555013,https://twitter.com/XHNews/status/1221076677792555013
2020-01-25 14:16:42,XHNews,,3,18,39,"HKSAR government on Saturday announces highest response level to novel coronavirus pneumonia, and upgrades preventative measures http://xhne.ws/zOQyw",,,,1221074419734413313,https://twitter.com/XHNews/status/1221074419734413313
2020-01-25 13:02:20,XHNews,,2,27,59,"China beefs up novel coronavirus prevention with temperature screening at more railway stations http://xhne.ws/R139d",,,,1221055702715768838,https://twitter.com/XHNews/status/1221055702715768838
2020-01-25 13:02:11,XHNews,,2,22,54,"CPC leadership meets to discuss novel coronavirus prevention, control http://xhne.ws/69Jwy",,,,1221055664845479938,https://twitter.com/XHNews/status/1221055664845479938
2020-01-25 12:57:27,XHNews,,4,62,145,"Multiple countries, including Laos, Bangladesh, Singapore, Malaysia, Australia, Turkey, Bahrain, Uganda, and Zambia, have stepped up screening measures for signs of infection from novel #coronavirus at border entries such as airports &amp; harbors http://xhne.ws/mpQ8A",,,#coronavirus,1221054476431306755,https://twitter.com/XHNews/status/1221054476431306755
2020-01-25 12:17:00,XHNews,,53,332,894,"A nurse in Chengdu, China has her hair cut short before heading to Wuhan to help deal with the novel coronavirus outbreak. #pneumonia",,,#pneumonia,1221044294716477440,https://twitter.com/XHNews/status/1221044294716477440
2020-01-25 09:08:28,XHNews,,13,197,352,"China has sent military medics, including professionals who have experience in the fight against SARS or Ebola, to Wuhan to curb the spreading of the novel coronavirus-related pneumonia ",,,,1220996849357807616,https://twitter.com/XHNews/status/1220996849357807616
